row_id,engagement_score
95193,3.996
95194,3.415
95195,3.556
95196,3.925
95197,2.214
95198,4.403
95199,3.488
95200,3.784
95201,2.489
95202,2.868
95203,2.412
95204,4.243
95205,3.278
95206,4.006
95207,3.498
95208,2.393
95209,3.973
95210,3.91
95211,3.736
95212,3.683
95213,2.996
95214,2.514
95215,2.952
95216,4.139
95217,2.939
95218,1.886
95219,4.25
95220,3.673
95221,4.5
95222,2.912
95223,4.111
95224,3.659
95225,2.226
95226,4.002
95227,2.21
95228,3.886
95229,4.012
95230,3.115
95231,2.989
95232,3.804
95233,2.907
95234,3.069
95235,3.733
95236,2.472
95237,4.229
95238,4.113
95239,2.276
95240,4.06
95241,3.625
95242,3.957
95243,3.764
95244,4.236
95245,4.122
95246,3.817
95247,4.925
95248,3.991
95249,3.141
95250,4.265
95251,4.457
95252,3.58
95253,4.272
95254,4.344
95255,2.775
95256,4.079
95257,3.897
95258,3.911
95259,2.965
95260,3.72
95261,2.548
95262,3.22
95263,3.78
95264,4.228
95265,3.723
95266,3.383
95267,4.401
95268,3.597
95269,3.369
95270,2.628
95271,4.226
95272,4.094
95273,3.785
95274,2.287
95275,4.595
95276,2.408
95277,3.574
95278,4.231
95279,2.027
95280,2.774
95281,3.383
95282,3.598
95283,3.145
95284,3.371
95285,3.693
95286,3.479
95287,2.862
95288,3.933
95289,2.886
95290,4.02
95291,3.799
95292,3.935
95293,3.616
95294,3.946
95295,3.671
95296,3.889
95297,3.186
95298,4.008
95299,3.089
95300,1.974
95301,3.603
95302,3.725
95303,3.47
95304,4.291
95305,3.983
95306,3.893
95307,3.505
95308,3.842
95309,2.471
95310,3.599
95311,3.259
95312,2.286
95313,4.439
95314,3.693
95315,3.526
95316,2.174
95317,3.186
95318,3.696
95319,4.25
95320,4.074
95321,3.856
95322,3.83
95323,3.886
95324,3.405
95325,3.224
95326,4.383
95327,3.702
95328,4.164
95329,4.316
95330,3.203
95331,3.337
95332,4.109
95333,3.375
95334,3.989
95335,3.279
95336,4.02
95337,3.293
95338,4.022
95339,4.022
95340,1.208
95341,2.72
95342,2.8
95343,3.173
95344,3.517
95345,4.56
95346,4.08
95347,2.981
95348,3.39
95349,3.724
95350,2.843
95351,2.247
95352,4.161
95353,4.199
95354,2.684
95355,2.37
95356,3.887
95357,4.266
95358,3.807
95359,3.031
95360,4.084
95361,2.406
95362,4.18
95363,3.2
95364,3.84
95365,4.072
95366,3.647
95367,3.679
95368,3.232
95369,3.91
95370,3.267
95371,2.878
95372,2.886
95373,2.565
95374,3.031
95375,4.233
95376,3.85
95377,3.635
95378,3.251
95379,3.321
95380,3.329
95381,3.675
95382,2.858
95383,3.553
95384,3.894
95385,3.832
95386,4.043
95387,3.77
95388,3.659
95389,3.613
95390,2.685
95391,2.881
95392,3.205
95393,4.075
95394,3.39
95395,4.13
95396,3.143
95397,3.082
95398,3.503
95399,3.8
95400,1.69
95401,2.586
95402,3.232
95403,3.646
95404,3.266
95405,4.057
95406,2.952
95407,4.419
95408,3.202
95409,3.815
95410,3.551
95411,3.906
95412,3.777
95413,3.889
95414,2.595
95415,2.564
95416,3.289
95417,3.367
95418,4.21
95419,2.446
95420,4.191
95421,4.106
95422,4.092
95423,3.978
95424,2.713
95425,3.538
95426,3.151
95427,3.255
95428,3.548
95429,4.205
95430,4.514
95431,3.743
95432,4.079
95433,3.963
95434,2.97
95435,2.988
95436,4.463
95437,4.298
95438,3.758
95439,3.448
95440,4.465
95441,3.426
95442,2.705
95443,3.83
95444,3.181
95445,3.683
95446,3.665
95447,2.653
95448,3.252
95449,4.039
95450,4.35
95451,4.018
95452,4.084
95453,2.27
95454,4.062
95455,4.37
95456,4.079
95457,3.835
95458,3.023
95459,2.656
95460,4.647
95461,3.874
95462,2.935
95463,3.393
95464,3.88
95465,3.187
95466,3.651
95467,3.43
95468,3.182
95469,2.986
95470,3.633
95471,3.544
95472,4.13
95473,3.827
95474,3.279
95475,3.96
95476,4.417
95477,3.983
95478,3.559
95479,3.905
95480,4.632
95481,3.471
95482,3.715
95483,4.367
95484,4.203
95485,4.083
95486,3.307
95487,3.225
95488,4.378
95489,3.097
95490,3.293
95491,3.328
95492,3.646
95493,3.156
95494,1.998
95495,3.58
95496,1.363
95497,4.217
95498,3.095
95499,3.326
95500,3.375
95501,3.878
95502,3.052
95503,4.715
95504,3.702
95505,4.164
95506,3.673
95507,3.267
95508,3.587
95509,3.966
95510,3.64
95511,3.469
95512,2.877
95513,3.377
95514,4.205
95515,3.183
95516,3.547
95517,4.187
95518,3.644
95519,3.064
95520,4.15
95521,2.802
95522,2.884
95523,3.654
95524,3.338
95525,3.929
95526,3.126
95527,2.942
95528,2.304
95529,3.19
95530,1.565
95531,3.207
95532,4.153
95533,3.671
95534,4.342
95535,3.244
95536,4.163
95537,3.459
95538,3.766
95539,4.112
95540,4.125
95541,3.484
95542,2.984
95543,4.016
95544,4.034
95545,3.038
95546,3.537
95547,3.772
95548,2.639
95549,2.692
95550,3.516
95551,3.378
95552,3.036
95553,3.532
95554,3.963
95555,3.786
95556,3.428
95557,3.176
95558,4.136
95559,3.46
95560,2.903
95561,1.76
95562,3.865
95563,3.936
95564,4.54
95565,4.111
95566,3.705
95567,2.93
95568,2.998
95569,3.515
95570,4.013
95571,3.961
95572,3.836
95573,3.684
95574,3.852
95575,1.912
95576,4.042
95577,3.225
95578,3.836
95579,3.277
95580,1.746
95581,3.249
95582,3.891
95583,3.074
95584,4.055
95585,3.58
95586,3.88
95587,3.494
95588,4.225
95589,3.615
95590,3.427
95591,3.998
95592,3.639
95593,4.487
95594,4.263
95595,4.316
95596,3.41
95597,2.349
95598,3.625
95599,3.46
95600,4.184
95601,3.103
95602,4.136
95603,4.343
95604,3.41
95605,3.876
95606,3.444
95607,3.261
95608,1.972
95609,3.761
95610,3.759
95611,3.969
95612,3.459
95613,4.08
95614,3.315
95615,3.348
95616,2.949
95617,3.622
95618,3.505
95619,1.237
95620,4.352
95621,2.537
95622,3.443
95623,3.833
95624,3.142
95625,3.772
95626,2.838
95627,3.37
95628,3.175
95629,3.462
95630,3.738
95631,3.434
95632,4.009
95633,3.868
95634,4.051
95635,2.643
95636,3.749
95637,2.437
95638,3.806
95639,3.701
95640,4.239
95641,2.682
95642,2.695
95643,3.51
95644,2.387
95645,2.361
95646,4.062
95647,3.644
95648,2
95649,3.256
95650,4.673
95651,3.57
95652,2.868
95653,4.136
95654,2.612
95655,2.094
95656,4.067
95657,2.886
95658,2.436
95659,4.157
95660,1.923
95661,2.143
95662,3.937
95663,3.303
95664,4.267
95665,3.126
95666,3.343
95667,3.503
95668,3.952
95669,2.596
95670,3.781
95671,3.414
95672,3.506
95673,3.78
95674,4.587
95675,3.723
95676,2.953
95677,3.477
95678,4.084
95679,3.845
95680,4.154
95681,2.467
95682,2.463
95683,3.757
95684,3.777
95685,4.024
95686,2.783
95687,3.041
95688,4.334
95689,3.495
95690,3.565
95691,4.498
95692,4.152
95693,2.238
95694,4.382
95695,3.689
95696,4.229
95697,3.848
95698,2.374
95699,3.669
95700,3.899
95701,3.575
95702,3.947
95703,2.421
95704,3.812
95705,3.794
95706,2.677
95707,2.402
95708,3.337
95709,3.985
95710,4.039
95711,3.828
95712,4.149
95713,3.586
95714,3.926
95715,2.594
95716,4.093
95717,2.684
95718,3.737
95719,3.322
95720,3.772
95721,4.269
95722,3.632
95723,3.214
95724,2.983
95725,3.932
95726,3.624
95727,3.367
95728,2.888
95729,2.843
95730,3.388
95731,3.994
95732,3.093
95733,3.691
95734,4.795
95735,3.989
95736,3.487
95737,3.534
95738,4.173
95739,4.202
95740,4.198
95741,3.846
95742,3.378
95743,2.394
95744,2.858
95745,3.071
95746,3.111
95747,3.905
95748,3.728
95749,3.85
95750,3.444
95751,3.242
95752,3.741
95753,3.017
95754,2.993
95755,2.999
95756,2.405
95757,3.564
95758,4.631
95759,2.915
95760,3.748
95761,3.487
95762,2.842
95763,1.938
95764,3.271
95765,3.576
95766,3.45
95767,3.941
95768,3.87
95769,3.072
95770,3.607
95771,2.695
95772,3.517
95773,4.081
95774,2.498
95775,3.723
95776,3.48
95777,4.414
95778,4.315
95779,2.764
95780,3.506
95781,3.418
95782,3.069
95783,3.559
95784,4.126
95785,2.74
95786,3.24
95787,3.926
95788,4.167
95789,2.971
95790,3.658
95791,2.14
95792,3.715
95793,3.511
95794,3.884
95795,4.493
95796,3.65
95797,4.048
95798,3.222
95799,3.882
95800,3.759
95801,4.25
95802,3.551
95803,3.975
95804,3.604
95805,3.028
95806,3.129
95807,2.649
95808,3.531
95809,4.324
95810,3.239
95811,4.206
95812,4.1
95813,3.968
95814,3.665
95815,3.909
95816,2.808
95817,2.765
95818,2.496
95819,2.346
95820,2.369
95821,3.355
95822,3.653
95823,3.176
95824,3.861
95825,3.342
95826,4.004
95827,2.954
95828,3.21
95829,3.674
95830,3.64
95831,4.125
95832,4.029
95833,3.364
95834,3.242
95835,3.638
95836,4.497
95837,4.599
95838,4.345
95839,4.081
95840,2.187
95841,2.466
95842,3.453
95843,2.677
95844,3.022
95845,3.555
95846,3.395
95847,2.661
95848,2.004
95849,3.556
95850,3.146
95851,3.437
95852,3.786
95853,3.612
95854,3.757
95855,3.082
95856,3.551
95857,3.505
95858,4.26
95859,3.96
95860,3.233
95861,3.719
95862,3.58
95863,4.124
95864,4.127
95865,3.685
95866,3.039
95867,3.327
95868,3.556
95869,3.563
95870,2.684
95871,3.496
95872,4.644
95873,2.998
95874,4.053
95875,3.622
95876,2.876
95877,3.595
95878,3.777
95879,2.999
95880,3.501
95881,4.448
95882,3.644
95883,2.99
95884,4.332
95885,2.431
95886,3.448
95887,3.825
95888,3.523
95889,4.24
95890,3.243
95891,4.337
95892,2.359
95893,3.228
95894,4.019
95895,2.245
95896,3.058
95897,3.869
95898,2.77
95899,2.61
95900,3.626
95901,3.527
95902,2.16
95903,2.234
95904,3.504
95905,2.664
95906,3.767
95907,3.042
95908,3.29
95909,4.427
95910,3.868
95911,4.052
95912,3.203
95913,2.214
95914,3.64
95915,4.015
95916,4
95917,4.092
95918,3.827
95919,2.984
95920,3.321
95921,3.925
95922,3.419
95923,3.634
95924,3.783
95925,3.66
95926,4.141
95927,3.476
95928,3.515
95929,4.292
95930,3.381
95931,3.469
95932,3.845
95933,3.167
95934,4.005
95935,4.161
95936,3.22
95937,3.162
95938,4.045
95939,3.488
95940,3.342
95941,4.308
95942,2.356
95943,4.207
95944,3.503
95945,3.995
95946,2.527
95947,3.81
95948,3.945
95949,3.46
95950,3.423
95951,4.119
95952,3.679
95953,2.915
95954,4.068
95955,4.31
95956,3.55
95957,2.514
95958,4.233
95959,2.637
95960,3.016
95961,3.514
95962,2.909
95963,2.196
95964,2.382
95965,2.932
95966,3.18
95967,4.155
95968,4.283
95969,3.925
95970,2.591
95971,2.136
95972,3.158
95973,2.743
95974,3.821
95975,4.086
95976,4.514
95977,4.09
95978,4.143
95979,3.728
95980,2.948
95981,4.223
95982,1.933
95983,3.312
95984,3.658
95985,4.187
95986,3.923
95987,3.794
95988,3.455
95989,4.012
95990,3.024
95991,2.629
95992,2.945
95993,4.211
95994,3.338
95995,3.171
95996,3.803
95997,3.697
95998,2.236
95999,3.381
96000,4.124
96001,3.181
96002,3.121
96003,2.334
96004,2.565
96005,2.603
96006,2.925
96007,4.066
96008,2.935
96009,3.847
96010,4.011
96011,3.41
96012,3.264
96013,3.812
96014,4.481
96015,2.424
96016,2.717
96017,2.298
96018,4.064
96019,3.714
96020,3.518
96021,3.861
96022,2.797
96023,2.793
96024,4.349
96025,2.505
96026,4.285
96027,2.128
96028,2.213
96029,3.901
96030,3.803
96031,2.646
96032,4.442
96033,3.866
96034,2.975
96035,4.204
96036,4.176
96037,3.411
96038,2.777
96039,3.153
96040,2.996
96041,2.195
96042,2.7
96043,3.685
96044,3.33
96045,3.906
96046,3.191
96047,3.785
96048,3.373
96049,4.061
96050,3.6
96051,3.198
96052,2.489
96053,3.359
96054,3.366
96055,3.256
96056,3.195
96057,3.167
96058,4.397
96059,1.689
96060,4.1
96061,3.869
96062,2.876
96063,4.249
96064,2.648
96065,4.043
96066,1.276
96067,2.491
96068,3.261
96069,4.402
96070,3.93
96071,4.242
96072,3.846
96073,3.815
96074,4.037
96075,2.401
96076,3.659
96077,2.013
96078,3.512
96079,2.816
96080,3.451
96081,3.78
96082,3.502
96083,3.041
96084,3.652
96085,2.925
96086,2.467
96087,3.345
96088,2.985
96089,3.012
96090,3.6
96091,4.467
96092,2.37
96093,3.282
96094,2.861
96095,3.611
96096,3.255
96097,4.149
96098,3.383
96099,4.058
96100,3.822
96101,2.945
96102,2.764
96103,3.725
96104,4.417
96105,3.946
96106,3.991
96107,2.472
96108,2.755
96109,2.902
96110,2.917
96111,2.858
96112,4.266
96113,3.98
96114,3.143
96115,3.653
96116,3.766
96117,4.237
96118,2.765
96119,4.5
96120,3.523
96121,3.463
96122,3.702
96123,2.143
96124,2.477
96125,4.11
96126,3.013
96127,2.967
96128,2.772
96129,4.112
96130,4.086
96131,3.112
96132,2.714
96133,3.356
96134,3.483
96135,4.039
96136,3.118
96137,3.74
96138,2.637
96139,3.677
96140,2.312
96141,3.495
96142,3.852
96143,4.094
96144,3.257
96145,4.102
96146,3.747
96147,3.318
96148,3.203
96149,2.311
96150,4.226
96151,2.911
96152,3.729
96153,4.137
96154,3.042
96155,4.358
96156,4.298
96157,2.463
96158,4.196
96159,4.094
96160,4.011
96161,3.445
96162,2.516
96163,4.036
96164,2.524
96165,2.955
96166,2.842
96167,3.685
96168,2.13
96169,3.169
96170,3.36
96171,4.175
96172,3.563
96173,3.27
96174,3.868
96175,4.17
96176,4.064
96177,3.072
96178,4.074
96179,3.856
96180,3.405
96181,3.443
96182,3.847
96183,3.757
96184,4.065
96185,3.054
96186,2.835
96187,3.897
96188,3.775
96189,2.95
96190,3.076
96191,3.172
96192,3.072
96193,3.311
96194,3.751
96195,2.734
96196,4.115
96197,2.622
96198,4.053
96199,4.189
96200,3.527
96201,4.017
96202,3.598
96203,2.733
96204,2.477
96205,3.053
96206,2.996
96207,3.149
96208,3.089
96209,3.127
96210,4.069
96211,3.442
96212,2.22
96213,3.979
96214,3.727
96215,1.972
96216,2.932
96217,2.61
96218,2.305
96219,3.487
96220,2.413
96221,3.101
96222,3.324
96223,2.811
96224,2.85
96225,2.559
96226,4.241
96227,2.709
96228,3.024
96229,4.148
96230,2.973
96231,4.055
96232,2.524
96233,3.615
96234,4.137
96235,4.422
96236,2.52
96237,4.138
96238,4.085
96239,3.777
96240,3.45
96241,3.641
96242,1.778
96243,3.398
96244,3.476
96245,3.769
96246,4.032
96247,3.617
96248,2.629
96249,2.596
96250,4.265
96251,4.101
96252,2.989
96253,3.258
96254,2.757
96255,4.22
96256,3.623
96257,3.202
96258,4.309
96259,3.82
96260,3.424
96261,2.952
96262,4.111
96263,3.734
96264,3.607
96265,3.452
96266,4.1
96267,3.201
96268,3.357
96269,3.297
96270,3.569
96271,3.321
96272,4.197
96273,3.712
96274,3.931
96275,3.694
96276,4.053
96277,4.084
96278,3.458
96279,2.595
96280,3.695
96281,2.839
96282,3.271
96283,3.585
96284,4.241
96285,4.1
96286,3.282
96287,3.685
96288,4.307
96289,3.947
96290,2.104
96291,4.575
96292,4.377
96293,3.949
96294,4.335
96295,3.393
96296,3.202
96297,4.304
96298,4.005
96299,2.169
96300,2.751
96301,3.277
96302,2.646
96303,4.512
96304,4.319
96305,3.871
96306,2.665
96307,2.889
96308,4.27
96309,3.23
96310,2.941
96311,3.332
96312,2.972
96313,3.846
96314,3.394
96315,3.037
96316,3.16
96317,3.548
96318,2.963
96319,4.103
96320,3.333
96321,3.745
96322,3.913
96323,3.723
96324,3.888
96325,3.623
96326,3.323
96327,3.328
96328,2.725
96329,3.695
96330,3.695
96331,3.801
96332,3.222
96333,2.741
96334,3.25
96335,3.912
96336,3.516
96337,2.913
96338,3.492
96339,3.989
96340,4.227
96341,3.036
96342,3.215
96343,2.904
96344,3.741
96345,3.031
96346,3.293
96347,4.536
96348,2.269
96349,3.396
96350,3.973
96351,3.769
96352,3.74
96353,4.064
96354,3.512
96355,2.841
96356,3.105
96357,3.184
96358,4.043
96359,3.292
96360,3.606
96361,2.983
96362,3.473
96363,4.047
96364,3.23
96365,2.082
96366,3.853
96367,3.855
96368,3.447
96369,3.055
96370,3.685
96371,2.394
96372,3.728
96373,4.058
96374,4.207
96375,3.451
96376,3.487
96377,2.829
96378,2.572
96379,3.864
96380,3.641
96381,4.296
96382,2.921
96383,4.371
96384,3.286
96385,3.859
96386,2.828
96387,4.057
96388,3.88
96389,3.474
96390,3.908
96391,3.712
96392,4.16
96393,2.583
96394,3.233
96395,3.512
96396,3.441
96397,3.411
96398,3.451
96399,3.123
96400,4.132
96401,3.873
96402,3.701
96403,3.461
96404,3.354
96405,3.37
96406,3.336
96407,4.408
96408,2.771
96409,3.849
96410,3.613
96411,3.424
96412,3.539
96413,3.495
96414,3.156
96415,2.921
96416,3.943
96417,4.02
96418,4.273
96419,3.814
96420,3.732
96421,3.37
96422,3.905
96423,4.003
96424,3.525
96425,2.7
96426,3.895
96427,2.67
96428,3.567
96429,4.198
96430,3.891
96431,4.424
96432,4.158
96433,3.095
96434,3.256
96435,3.252
96436,3.089
96437,3.511
96438,3.911
96439,2.547
96440,4.045
96441,3.565
96442,4.347
96443,3.076
96444,3.508
96445,3.478
96446,4.293
96447,3.392
96448,4.119
96449,3.595
96450,3.492
96451,3.622
96452,3.723
96453,3.602
96454,3.115
96455,3.483
96456,3.194
96457,2.817
96458,4.2
96459,4.009
96460,3.673
96461,2.876
96462,3.464
96463,2.95
96464,3.488
96465,4.347
96466,3.125
96467,3.768
96468,3.818
96469,2.563
96470,4.322
96471,4.659
96472,2.437
96473,3.642
96474,2.542
96475,2.728
96476,3.641
96477,3.88
96478,2.463
96479,2.735
96480,2.745
96481,2.322
96482,3.354
96483,3.311
96484,3.81
96485,1.907
96486,3.738
96487,3.119
96488,3.482
96489,4.087
96490,3.816
96491,3.372
96492,3.244
96493,4.255
96494,3.12
96495,3.998
96496,3.531
96497,4.02
96498,4.389
96499,4.323
96500,4.723
96501,3.534
96502,4.102
96503,3.951
96504,3.425
96505,3.179
96506,4.617
96507,4.043
96508,4.103
96509,2.64
96510,3.092
96511,4.348
96512,3.842
96513,3.693
96514,4.018
96515,2.825
96516,2.562
96517,2.095
96518,3.346
96519,3.456
96520,2.697
96521,3.789
96522,3.874
96523,2.71
96524,3.775
96525,2.66
96526,3.741
96527,3.7
96528,4.288
96529,4.214
96530,2.977
96531,3.072
96532,3.921
96533,3.721
96534,3.945
96535,4.341
96536,3.77
96537,4.046
96538,4.094
96539,3.184
96540,4.111
96541,3.725
96542,4.199
96543,2.088
96544,4.205
96545,2.635
96546,1.868
96547,4.269
96548,3.45
96549,4.276
96550,2.334
96551,3.303
96552,4.504
96553,3.385
96554,3.553
96555,3.336
96556,2.543
96557,2.724
96558,4.145
96559,2.852
96560,2.826
96561,3.517
96562,2.629
96563,4.534
96564,4.471
96565,3.558
96566,3.591
96567,2.429
96568,4.024
96569,3.26
96570,3.903
96571,3.576
96572,4.05
96573,3.467
96574,2.97
96575,4.431
96576,3.91
96577,3.295
96578,2.452
96579,2.583
96580,2.456
96581,3.564
96582,4.408
96583,2.936
96584,3.601
96585,3.54
96586,3.423
96587,3.097
96588,3.577
96589,4.148
96590,3.956
96591,3.681
96592,3.055
96593,2.85
96594,3.277
96595,3.078
96596,4.238
96597,3.363
96598,3.474
96599,3.69
96600,3.281
96601,4.397
96602,3.488
96603,4.161
96604,3.537
96605,3.771
96606,3.242
96607,3.465
96608,3.323
96609,3.36
96610,3.464
96611,3.586
96612,3.171
96613,3.122
96614,4.179
96615,3.893
96616,4.255
96617,2.9
96618,3.386
96619,2.645
96620,3.447
96621,3.317
96622,2.852
96623,3.369
96624,4.29
96625,3.138
96626,3.058
96627,3.483
96628,2.073
96629,2.355
96630,4.036
96631,4.196
96632,3.546
96633,4.169
96634,4.108
96635,3.327
96636,3.737
96637,3.212
96638,3.603
96639,2.55
96640,3.876
96641,3.927
96642,4.099
96643,3.908
96644,4.068
96645,3.578
96646,1.761
96647,3.338
96648,3.111
96649,3.91
96650,2.644
96651,4.353
96652,2.668
96653,3.615
96654,3.344
96655,3.753
96656,3.543
96657,3.64
96658,3.13
96659,3.41
96660,2.929
96661,3.585
96662,3.539
96663,3.671
96664,2.255
96665,2.551
96666,2.727
96667,3.933
96668,3.645
96669,2.542
96670,3.629
96671,2.812
96672,4.382
96673,3.737
96674,3.707
96675,4.421
96676,3.885
96677,3.458
96678,3.557
96679,2.6
96680,3.307
96681,2.676
96682,3.882
96683,4.225
96684,3.52
96685,4.264
96686,3.269
96687,3.046
96688,2.219
96689,3.566
96690,4.489
96691,2.341
96692,2.761
96693,4.187
96694,3.016
96695,4.052
96696,3.714
96697,3.177
96698,2.485
96699,3.916
96700,3.955
96701,3.182
96702,3.196
96703,3.771
96704,3.946
96705,3.872
96706,3.89
96707,3.346
96708,4.319
96709,3.874
96710,4.586
96711,3.772
96712,4.115
96713,3.901
96714,3.828
96715,3.066
96716,2.605
96717,2.614
96718,3.04
96719,3.608
96720,2.901
96721,1.624
96722,3.755
96723,2.843
96724,2.101
96725,3.838
96726,3.724
96727,4.177
96728,3.039
96729,3.445
96730,4.286
96731,2.781
96732,3.316
96733,4.087
96734,1.75
96735,2.84
96736,3.834
96737,4.324
96738,3.647
96739,3.727
96740,2.531
96741,2.635
96742,4.143
96743,4.166
96744,3.334
96745,3.936
96746,2.884
96747,2.469
96748,1.959
96749,2.416
96750,4.599
96751,4.292
96752,3.234
96753,3.889
96754,2.53
96755,3.441
96756,4.087
96757,2.806
96758,3.083
96759,3.904
96760,3.078
96761,2.136
96762,3.44
96763,3.956
96764,4.286
96765,4.192
96766,2.758
96767,2.854
96768,2.694
96769,3.481
96770,4.579
96771,4.343
96772,4.013
96773,2.426
96774,4.254
96775,3.416
96776,2.573
96777,3.692
96778,3.028
96779,2.536
96780,4.037
96781,2.481
96782,2.32
96783,3.502
96784,3.027
96785,2.586
96786,3.854
96787,2.127
96788,2.907
96789,3.427
96790,4.213
96791,2.473
96792,3.412
96793,4.242
96794,3.58
96795,3.134
96796,3.275
96797,2.447
96798,4.052
96799,3.832
96800,4.033
96801,3.434
96802,2.745
96803,2.652
96804,3.501
96805,3.581
96806,3.774
96807,4.33
96808,3.313
96809,3.958
96810,3.976
96811,4.246
96812,3.583
96813,3.06
96814,3.011
96815,3.981
96816,4.142
96817,3.297
96818,2.64
96819,4.268
96820,4.321
96821,3.031
96822,3.138
96823,3.551
96824,3.685
96825,3.967
96826,3.076
96827,4.219
96828,4.223
96829,3.384
96830,3.853
96831,3.575
96832,2.748
96833,4.304
96834,3.968
96835,3.466
96836,4.13
96837,3.359
96838,4.015
96839,3.55
96840,3.633
96841,3.366
96842,1.965
96843,3.427
96844,4.037
96845,4.22
96846,3.673
96847,3.365
96848,4.178
96849,4.232
96850,3.05
96851,3.605
96852,4.193
96853,4.185
96854,3.389
96855,3.662
96856,2.474
96857,4.045
96858,2.376
96859,3.794
96860,4.116
96861,4.348
96862,3.744
96863,3.595
96864,4.11
96865,4.051
96866,2.644
96867,3.148
96868,3.324
96869,4.246
96870,3.576
96871,3.415
96872,3.815
96873,3.695
96874,3.421
96875,2.191
96876,3.305
96877,2.453
96878,3.07
96879,2.668
96880,3.882
96881,3.728
96882,4.167
96883,3.314
96884,3.614
96885,4.103
96886,3.835
96887,2.089
96888,3.785
96889,3.413
96890,2.356
96891,4.366
96892,3.095
96893,2.656
96894,4
96895,3.608
96896,2.975
96897,3.83
96898,3.82
96899,3.972
96900,3.13
96901,3.401
96902,3.416
96903,2.557
96904,3.614
96905,3.687
96906,2.606
96907,1.857
96908,2.532
96909,4.214
96910,4.358
96911,3.964
96912,2.91
96913,3.713
96914,3.112
96915,3.483
96916,3.926
96917,2.453
96918,3.182
96919,4.068
96920,2.799
96921,3.768
96922,3.962
96923,3.533
96924,3.549
96925,4.138
96926,4.286
96927,3.786
96928,2.837
96929,3.819
96930,3.09
96931,3.899
96932,3.244
96933,3.566
96934,2.976
96935,2.923
96936,3.376
96937,4.23
96938,2.979
96939,3.708
96940,2.673
96941,3.61
96942,4.258
96943,3.771
96944,4.011
96945,2.99
96946,4.438
96947,3.551
96948,3.452
96949,3.447
96950,2.747
96951,3.582
96952,2.929
96953,2.913
96954,4.616
96955,3.132
96956,4.027
96957,3.191
96958,4.21
96959,3.638
96960,4.167
96961,3.981
96962,4.015
96963,3.988
96964,2.235
96965,3.991
96966,4.305
96967,2.249
96968,2.014
96969,4.379
96970,3.505
96971,3.968
96972,2.654
96973,2.385
96974,3.245
96975,2.452
96976,2.371
96977,1.511
96978,4.317
96979,3.54
96980,4.199
96981,2.45
96982,4.023
96983,3.218
96984,2.216
96985,3.508
96986,2.444
96987,3.878
96988,3.259
96989,3.309
96990,2.386
96991,3.926
96992,2.824
96993,4.368
96994,3.463
96995,3.613
96996,3.761
96997,3.146
96998,2.33
96999,3.243
97000,4.556
97001,3.39
97002,2.923
97003,3.318
97004,3.041
97005,2.995
97006,3.894
97007,3.507
97008,4.116
97009,3.742
97010,3.563
97011,2.474
97012,4.322
97013,3.569
97014,2.743
97015,3.478
97016,4.478
97017,2.206
97018,4.424
97019,2.86
97020,2.589
97021,2.55
97022,3.137
97023,2.883
97024,3.753
97025,4.158
97026,3.978
97027,3.306
97028,3.262
97029,2.391
97030,3.449
97031,4.024
97032,3.796
97033,3.991
97034,4.259
97035,3.858
97036,2.919
97037,3.487
97038,3.415
97039,3.164
97040,3.845
97041,2.957
97042,2.794
97043,3.252
97044,2.492
97045,2.921
97046,3.531
97047,2.277
97048,3.958
97049,3.456
97050,4.027
97051,2.601
97052,2.151
97053,2.867
97054,4.475
97055,3.468
97056,4.221
97057,3.748
97058,3.354
97059,3.47
97060,4.627
97061,3.45
97062,3.929
97063,2.509
97064,2.536
97065,3.864
97066,3.193
97067,3.383
97068,3.518
97069,4.081
97070,4.152
97071,4.264
97072,3.669
97073,3.885
97074,4.139
97075,3.302
97076,2.47
97077,4.199
97078,2.953
97079,3.169
97080,3.434
97081,4.112
97082,3.72
97083,3.815
97084,3.556
97085,4.15
97086,3.439
97087,4.14
97088,3.673
97089,2.985
97090,1.988
97091,4.022
97092,3.468
97093,3.542
97094,3.386
97095,4.116
97096,3.344
97097,3.766
97098,2.447
97099,2.196
97100,3.491
97101,2.339
97102,2.868
97103,3.989
97104,3.95
97105,4.003
97106,3.706
97107,3.515
97108,4.439
97109,3.402
97110,3.224
97111,3.714
97112,3.935
97113,3.113
97114,3.422
97115,2.826
97116,3.376
97117,4.324
97118,3.581
97119,3.3
97120,4.14
97121,3.506
97122,4.322
97123,3.1
97124,3.403
97125,3.05
97126,3.746
97127,1.817
97128,4.247
97129,3.578
97130,3.43
97131,2.57
97132,3.448
97133,2.911
97134,3.873
97135,3.63
97136,4.34
97137,3.859
97138,2.81
97139,3.088
97140,3.841
97141,4.325
97142,3.739
97143,3.073
97144,3.954
97145,4.133
97146,3.39
97147,3.014
97148,3.089
97149,3.878
97150,4.286
97151,3.799
97152,3.644
97153,2.596
97154,3.044
97155,3.382
97156,4.034
97157,3.714
97158,4.046
97159,3.201
97160,2.905
97161,4.029
97162,2.893
97163,3.771
97164,2.426
97165,1.1
97166,3.552
97167,4.054
97168,3.793
97169,3.573
97170,2.764
97171,2.925
97172,3.136
97173,4.201
97174,4.168
97175,3.83
97176,4.393
97177,2.517
97178,2.46
97179,4.45
97180,2.848
97181,3.704
97182,2.793
97183,4.319
97184,3.848
97185,2.772
97186,3.129
97187,3.783
97188,4.654
97189,2.652
97190,2.53
97191,3.329
